region,pickup_date_hour,y_1,y_2,y_3,y_4,y_5,y_6
1179,2016-06-28 07:00:00,573.0,547.0,493.0,456.0,483.0,484.0
1179,2016-06-28 06:00:00,395.0,573.0,547.0,493.0,456.0,483.0
1179,2016-06-28 05:00:00,273.0,395.0,573.0,547.0,493.0,456.0
1179,2016-06-28 04:00:00,99.0,273.0,395.0,573.0,547.0,493.0
1179,2016-06-28 03:00:00,50.0,99.0,273.0,395.0,573.0,547.0
1179,2016-06-28 02:00:00,47.0,50.0,99.0,273.0,395.0,573.0
1179,2016-06-28 01:00:00,68.0,47.0,50.0,99.0,273.0,395.0
1179,2016-06-28 00:00:00,112.0,68.0,47.0,50.0,99.0,273.0
1179,2016-06-27 23:00:00,256.0,112.0,68.0,47.0,50.0,99.0
1179,2016-06-27 22:00:00,457.0,256.0,112.0,68.0,47.0,50.0
1179,2016-06-27 21:00:00,572.0,457.0,256.0,112.0,68.0,47.0
1179,2016-06-27 20:00:00,637.0,572.0,457.0,256.0,112.0,68.0
1179,2016-06-27 19:00:00,681.0,637.0,572.0,457.0,256.0,112.0
1179,2016-06-27 18:00:00,692.0,681.0,637.0,572.0,457.0,256.0
1179,2016-06-27 17:00:00,666.0,692.0,681.0,637.0,572.0,457.0
1179,2016-06-27 16:00:00,542.0,666.0,692.0,681.0,637.0,572.0
1179,2016-06-27 15:00:00,465.0,542.0,666.0,692.0,681.0,637.0
1179,2016-06-27 14:00:00,504.0,465.0,542.0,666.0,692.0,681.0
1179,2016-06-27 13:00:00,547.0,504.0,465.0,542.0,666.0,692.0
1179,2016-06-27 12:00:00,490.0,547.0,504.0,465.0,542.0,666.0
1179,2016-06-27 11:00:00,463.0,490.0,547.0,504.0,465.0,542.0
1179,2016-06-27 10:00:00,409.0,463.0,490.0,547.0,504.0,465.0
1179,2016-06-27 09:00:00,444.0,409.0,463.0,490.0,547.0,504.0
1179,2016-06-27 08:00:00,574.0,444.0,409.0,463.0,490.0,547.0
1179,2016-06-27 07:00:00,560.0,574.0,444.0,409.0,463.0,490.0
1179,2016-06-27 06:00:00,462.0,560.0,574.0,444.0,409.0,463.0
1179,2016-06-27 05:00:00,247.0,462.0,560.0,574.0,444.0,409.0
1179,2016-06-27 04:00:00,171.0,247.0,462.0,560.0,574.0,444.0
1179,2016-06-27 03:00:00,122.0,171.0,247.0,462.0,560.0,574.0
1179,2016-06-27 02:00:00,105.0,122.0,171.0,247.0,462.0,560.0
1179,2016-06-27 01:00:00,177.0,105.0,122.0,171.0,247.0,462.0
1179,2016-06-27 00:00:00,214.0,177.0,105.0,122.0,171.0,247.0
1179,2016-06-26 23:00:00,341.0,214.0,177.0,105.0,122.0,171.0
1179,2016-06-26 22:00:00,442.0,341.0,214.0,177.0,105.0,122.0
1179,2016-06-26 21:00:00,465.0,442.0,341.0,214.0,177.0,105.0
1179,2016-06-26 20:00:00,428.0,465.0,442.0,341.0,214.0,177.0
1179,2016-06-26 19:00:00,330.0,428.0,465.0,442.0,341.0,214.0
1179,2016-06-26 18:00:00,352.0,330.0,428.0,465.0,442.0,341.0
1179,2016-06-26 17:00:00,334.0,352.0,330.0,428.0,465.0,442.0
1179,2016-06-26 16:00:00,306.0,334.0,352.0,330.0,428.0,465.0
1179,2016-06-26 15:00:00,285.0,306.0,334.0,352.0,330.0,428.0
1179,2016-06-26 14:00:00,274.0,285.0,306.0,334.0,352.0,330.0
1179,2016-06-26 13:00:00,343.0,274.0,285.0,306.0,334.0,352.0
1179,2016-06-26 12:00:00,314.0,343.0,274.0,285.0,306.0,334.0
1179,2016-06-26 11:00:00,330.0,314.0,343.0,274.0,285.0,306.0
1179,2016-06-26 10:00:00,313.0,330.0,314.0,343.0,274.0,285.0
1179,2016-06-26 09:00:00,345.0,313.0,330.0,314.0,343.0,274.0
1179,2016-06-26 08:00:00,255.0,345.0,313.0,330.0,314.0,343.0
1179,2016-06-26 07:00:00,195.0,255.0,345.0,313.0,330.0,314.0
1179,2016-06-26 06:00:00,124.0,195.0,255.0,345.0,313.0,330.0
1179,2016-06-26 05:00:00,85.0,124.0,195.0,255.0,345.0,313.0
1179,2016-06-26 04:00:00,120.0,85.0,124.0,195.0,255.0,345.0
1179,2016-06-26 03:00:00,255.0,120.0,85.0,124.0,195.0,255.0
1179,2016-06-26 02:00:00,370.0,255.0,120.0,85.0,124.0,195.0
1179,2016-06-26 01:00:00,473.0,370.0,255.0,120.0,85.0,124.0
1179,2016-06-26 00:00:00,632.0,473.0,370.0,255.0,120.0,85.0
1179,2016-06-25 23:00:00,737.0,632.0,473.0,370.0,255.0,120.0
1179,2016-06-25 22:00:00,771.0,737.0,632.0,473.0,370.0,255.0
1179,2016-06-25 21:00:00,790.0,771.0,737.0,632.0,473.0,370.0
1179,2016-06-25 20:00:00,724.0,790.0,771.0,737.0,632.0,473.0
1179,2016-06-25 19:00:00,662.0,724.0,790.0,771.0,737.0,632.0
1179,2016-06-25 18:00:00,712.0,662.0,724.0,790.0,771.0,737.0
1179,2016-06-25 17:00:00,579.0,712.0,662.0,724.0,790.0,771.0
1179,2016-06-25 16:00:00,566.0,579.0,712.0,662.0,724.0,790.0
1179,2016-06-25 15:00:00,506.0,566.0,579.0,712.0,662.0,724.0
1179,2016-06-25 14:00:00,566.0,506.0,566.0,579.0,712.0,662.0
1179,2016-06-25 13:00:00,551.0,566.0,506.0,566.0,579.0,712.0
1179,2016-06-25 12:00:00,631.0,551.0,566.0,506.0,566.0,579.0
1179,2016-06-25 11:00:00,602.0,631.0,551.0,566.0,506.0,566.0
1179,2016-06-25 10:00:00,536.0,602.0,631.0,551.0,566.0,506.0
1179,2016-06-25 09:00:00,500.0,536.0,602.0,631.0,551.0,566.0
1179,2016-06-25 08:00:00,434.0,500.0,536.0,602.0,631.0,551.0
1179,2016-06-25 07:00:00,301.0,434.0,500.0,536.0,602.0,631.0
1179,2016-06-25 06:00:00,175.0,301.0,434.0,500.0,536.0,602.0
1179,2016-06-25 05:00:00,161.0,175.0,301.0,434.0,500.0,536.0
1179,2016-06-25 04:00:00,107.0,161.0,175.0,301.0,434.0,500.0
1179,2016-06-25 03:00:00,225.0,107.0,161.0,175.0,301.0,434.0
1179,2016-06-25 02:00:00,368.0,225.0,107.0,161.0,175.0,301.0
1179,2016-06-25 01:00:00,465.0,368.0,225.0,107.0,161.0,175.0
1179,2016-06-25 00:00:00,573.0,465.0,368.0,225.0,107.0,161.0
1179,2016-06-24 23:00:00,666.0,573.0,465.0,368.0,225.0,107.0
1179,2016-06-24 22:00:00,794.0,666.0,573.0,465.0,368.0,225.0
1179,2016-06-24 21:00:00,748.0,794.0,666.0,573.0,465.0,368.0
1179,2016-06-24 20:00:00,762.0,748.0,794.0,666.0,573.0,465.0
1179,2016-06-24 19:00:00,693.0,762.0,748.0,794.0,666.0,573.0
1179,2016-06-24 18:00:00,770.0,693.0,762.0,748.0,794.0,666.0
1179,2016-06-24 17:00:00,676.0,770.0,693.0,762.0,748.0,794.0
1179,2016-06-24 16:00:00,552.0,676.0,770.0,693.0,762.0,748.0
1179,2016-06-24 15:00:00,421.0,552.0,676.0,770.0,693.0,762.0
1179,2016-06-24 14:00:00,501.0,421.0,552.0,676.0,770.0,693.0
1179,2016-06-24 13:00:00,556.0,501.0,421.0,552.0,676.0,770.0
1179,2016-06-24 12:00:00,545.0,556.0,501.0,421.0,552.0,676.0
1179,2016-06-24 11:00:00,560.0,545.0,556.0,501.0,421.0,552.0
1179,2016-06-24 10:00:00,511.0,560.0,545.0,556.0,501.0,421.0
1179,2016-06-24 09:00:00,462.0,511.0,560.0,545.0,556.0,501.0
1179,2016-06-24 08:00:00,579.0,462.0,511.0,560.0,545.0,556.0
1179,2016-06-24 07:00:00,517.0,579.0,462.0,511.0,560.0,545.0
1179,2016-06-24 06:00:00,427.0,517.0,579.0,462.0,511.0,560.0
1179,2016-06-24 05:00:00,241.0,427.0,517.0,579.0,462.0,511.0
1179,2016-06-24 04:00:00,153.0,241.0,427.0,517.0,579.0,462.0
1179,2016-06-24 03:00:00,128.0,153.0,241.0,427.0,517.0,579.0
1179,2016-06-24 02:00:00,110.0,128.0,153.0,241.0,427.0,517.0
1179,2016-06-24 01:00:00,197.0,110.0,128.0,153.0,241.0,427.0
1179,2016-06-24 00:00:00,334.0,197.0,110.0,128.0,153.0,241.0
1179,2016-06-23 23:00:00,517.0,334.0,197.0,110.0,128.0,153.0
1179,2016-06-23 22:00:00,614.0,517.0,334.0,197.0,110.0,128.0
1179,2016-06-23 21:00:00,676.0,614.0,517.0,334.0,197.0,110.0
1179,2016-06-23 20:00:00,754.0,676.0,614.0,517.0,334.0,197.0
1179,2016-06-23 19:00:00,741.0,754.0,676.0,614.0,517.0,334.0
1179,2016-06-23 18:00:00,838.0,741.0,754.0,676.0,614.0,517.0
1179,2016-06-23 17:00:00,772.0,838.0,741.0,754.0,676.0,614.0
1179,2016-06-23 16:00:00,615.0,772.0,838.0,741.0,754.0,676.0
1179,2016-06-23 15:00:00,484.0,615.0,772.0,838.0,741.0,754.0
1179,2016-06-23 14:00:00,552.0,484.0,615.0,772.0,838.0,741.0
1179,2016-06-23 13:00:00,552.0,552.0,484.0,615.0,772.0,838.0
1179,2016-06-23 12:00:00,526.0,552.0,552.0,484.0,615.0,772.0
1179,2016-06-23 11:00:00,516.0,526.0,552.0,552.0,484.0,615.0
1179,2016-06-23 10:00:00,505.0,516.0,526.0,552.0,552.0,484.0
1179,2016-06-23 09:00:00,495.0,505.0,516.0,526.0,552.0,552.0
1179,2016-06-23 08:00:00,595.0,495.0,505.0,516.0,526.0,552.0
1179,2016-06-23 07:00:00,571.0,595.0,495.0,505.0,516.0,526.0
1179,2016-06-23 06:00:00,438.0,571.0,595.0,495.0,505.0,516.0
1179,2016-06-23 05:00:00,256.0,438.0,571.0,595.0,495.0,505.0
1179,2016-06-23 04:00:00,96.0,256.0,438.0,571.0,595.0,495.0
1179,2016-06-23 03:00:00,78.0,96.0,256.0,438.0,571.0,595.0
1179,2016-06-23 02:00:00,76.0,78.0,96.0,256.0,438.0,571.0
1179,2016-06-23 01:00:00,121.0,76.0,78.0,96.0,256.0,438.0
1179,2016-06-23 00:00:00,208.0,121.0,76.0,78.0,96.0,256.0
1179,2016-06-22 23:00:00,385.0,208.0,121.0,76.0,78.0,96.0
1179,2016-06-22 22:00:00,577.0,385.0,208.0,121.0,76.0,78.0
1179,2016-06-22 21:00:00,693.0,577.0,385.0,208.0,121.0,76.0
1179,2016-06-22 20:00:00,756.0,693.0,577.0,385.0,208.0,121.0
1179,2016-06-22 19:00:00,671.0,756.0,693.0,577.0,385.0,208.0
1179,2016-06-22 18:00:00,741.0,671.0,756.0,693.0,577.0,385.0
1179,2016-06-22 17:00:00,707.0,741.0,671.0,756.0,693.0,577.0
1179,2016-06-22 16:00:00,531.0,707.0,741.0,671.0,756.0,693.0
1179,2016-06-22 15:00:00,452.0,531.0,707.0,741.0,671.0,756.0
1179,2016-06-22 14:00:00,518.0,452.0,531.0,707.0,741.0,671.0
1179,2016-06-22 13:00:00,555.0,518.0,452.0,531.0,707.0,741.0
1179,2016-06-22 12:00:00,568.0,555.0,518.0,452.0,531.0,707.0
1179,2016-06-22 11:00:00,577.0,568.0,555.0,518.0,452.0,531.0
1179,2016-06-22 10:00:00,581.0,577.0,568.0,555.0,518.0,452.0
1179,2016-06-22 09:00:00,530.0,581.0,577.0,568.0,555.0,518.0
1179,2016-06-22 08:00:00,591.0,530.0,581.0,577.0,568.0,555.0
1179,2016-06-22 07:00:00,557.0,591.0,530.0,581.0,577.0,568.0
1179,2016-06-22 06:00:00,417.0,557.0,591.0,530.0,581.0,577.0
1179,2016-06-22 05:00:00,240.0,417.0,557.0,591.0,530.0,581.0
1179,2016-06-22 04:00:00,99.0,240.0,417.0,557.0,591.0,530.0
1179,2016-06-22 03:00:00,64.0,99.0,240.0,417.0,557.0,591.0
1179,2016-06-22 02:00:00,55.0,64.0,99.0,240.0,417.0,557.0
1179,2016-06-22 01:00:00,102.0,55.0,64.0,99.0,240.0,417.0
1179,2016-06-22 00:00:00,162.0,102.0,55.0,64.0,99.0,240.0
1179,2016-06-21 23:00:00,289.0,162.0,102.0,55.0,64.0,99.0
1179,2016-06-21 22:00:00,558.0,289.0,162.0,102.0,55.0,64.0
1179,2016-06-21 21:00:00,684.0,558.0,289.0,162.0,102.0,55.0
1179,2016-06-21 20:00:00,712.0,684.0,558.0,289.0,162.0,102.0
1179,2016-06-21 19:00:00,741.0,712.0,684.0,558.0,289.0,162.0
1179,2016-06-21 18:00:00,738.0,741.0,712.0,684.0,558.0,289.0
1179,2016-06-21 17:00:00,736.0,738.0,741.0,712.0,684.0,558.0
1179,2016-06-21 16:00:00,578.0,736.0,738.0,741.0,712.0,684.0
1179,2016-06-21 15:00:00,465.0,578.0,736.0,738.0,741.0,712.0
1179,2016-06-21 14:00:00,534.0,465.0,578.0,736.0,738.0,741.0
1179,2016-06-21 13:00:00,496.0,534.0,465.0,578.0,736.0,738.0
1179,2016-06-21 12:00:00,483.0,496.0,534.0,465.0,578.0,736.0
1179,2016-06-21 11:00:00,493.0,483.0,496.0,534.0,465.0,578.0
1179,2016-06-21 10:00:00,447.0,493.0,483.0,496.0,534.0,465.0
1179,2016-06-21 09:00:00,480.0,447.0,493.0,483.0,496.0,534.0
1179,2016-06-21 08:00:00,610.0,480.0,447.0,493.0,483.0,496.0
1179,2016-06-21 07:00:00,556.0,610.0,480.0,447.0,493.0,483.0
1179,2016-06-21 06:00:00,433.0,556.0,610.0,480.0,447.0,493.0
1179,2016-06-21 05:00:00,256.0,433.0,556.0,610.0,480.0,447.0
1179,2016-06-21 04:00:00,101.0,256.0,433.0,556.0,610.0,480.0
1179,2016-06-21 03:00:00,52.0,101.0,256.0,433.0,556.0,610.0
1179,2016-06-21 02:00:00,51.0,52.0,101.0,256.0,433.0,556.0
1179,2016-06-21 01:00:00,80.0,51.0,52.0,101.0,256.0,433.0
1179,2016-06-21 00:00:00,132.0,80.0,51.0,52.0,101.0,256.0
1179,2016-06-20 23:00:00,239.0,132.0,80.0,51.0,52.0,101.0
1179,2016-06-20 22:00:00,315.0,239.0,132.0,80.0,51.0,52.0
1179,2016-06-20 21:00:00,545.0,315.0,239.0,132.0,80.0,51.0
1179,2016-06-20 20:00:00,612.0,545.0,315.0,239.0,132.0,80.0
1179,2016-06-20 19:00:00,608.0,612.0,545.0,315.0,239.0,132.0
1179,2016-06-20 18:00:00,688.0,608.0,612.0,545.0,315.0,239.0
1179,2016-06-20 17:00:00,671.0,688.0,608.0,612.0,545.0,315.0
1179,2016-06-20 16:00:00,513.0,671.0,688.0,608.0,612.0,545.0
1179,2016-06-20 15:00:00,417.0,513.0,671.0,688.0,608.0,612.0
1179,2016-06-20 14:00:00,483.0,417.0,513.0,671.0,688.0,608.0
1179,2016-06-20 13:00:00,503.0,483.0,417.0,513.0,671.0,688.0
1179,2016-06-20 12:00:00,457.0,503.0,483.0,417.0,513.0,671.0
1179,2016-06-20 11:00:00,439.0,457.0,503.0,483.0,417.0,513.0
1179,2016-06-20 10:00:00,396.0,439.0,457.0,503.0,483.0,417.0
1179,2016-06-20 09:00:00,407.0,396.0,439.0,457.0,503.0,483.0
1179,2016-06-20 08:00:00,540.0,407.0,396.0,439.0,457.0,503.0
1179,2016-06-20 07:00:00,532.0,540.0,407.0,396.0,439.0,457.0
1179,2016-06-20 06:00:00,389.0,532.0,540.0,407.0,396.0,439.0
1179,2016-06-20 05:00:00,256.0,389.0,532.0,540.0,407.0,396.0
1179,2016-06-20 04:00:00,111.0,256.0,389.0,532.0,540.0,407.0
1179,2016-06-20 03:00:00,62.0,111.0,256.0,389.0,532.0,540.0
1179,2016-06-20 02:00:00,48.0,62.0,111.0,256.0,389.0,532.0
1179,2016-06-20 01:00:00,71.0,48.0,62.0,111.0,256.0,389.0
1179,2016-06-20 00:00:00,125.0,71.0,48.0,62.0,111.0,256.0
1179,2016-06-19 23:00:00,229.0,125.0,71.0,48.0,62.0,111.0
1179,2016-06-19 22:00:00,320.0,229.0,125.0,71.0,48.0,62.0
1179,2016-06-19 21:00:00,361.0,320.0,229.0,125.0,71.0,48.0
1179,2016-06-19 20:00:00,437.0,361.0,320.0,229.0,125.0,71.0
1179,2016-06-19 19:00:00,463.0,437.0,361.0,320.0,229.0,125.0
1179,2016-06-19 18:00:00,479.0,463.0,437.0,361.0,320.0,229.0
1179,2016-06-19 17:00:00,497.0,479.0,463.0,437.0,361.0,320.0
1179,2016-06-19 16:00:00,484.0,497.0,479.0,463.0,437.0,361.0
1179,2016-06-19 15:00:00,454.0,484.0,497.0,479.0,463.0,437.0
1179,2016-06-19 14:00:00,473.0,454.0,484.0,497.0,479.0,463.0
1179,2016-06-19 13:00:00,537.0,473.0,454.0,484.0,497.0,479.0
1179,2016-06-19 12:00:00,477.0,537.0,473.0,454.0,484.0,497.0
1179,2016-06-19 11:00:00,532.0,477.0,537.0,473.0,454.0,484.0
1179,2016-06-19 10:00:00,472.0,532.0,477.0,537.0,473.0,454.0
1179,2016-06-19 09:00:00,348.0,472.0,532.0,477.0,537.0,473.0
1179,2016-06-19 08:00:00,313.0,348.0,472.0,532.0,477.0,537.0
1179,2016-06-19 07:00:00,158.0,313.0,348.0,472.0,532.0,477.0
1179,2016-06-19 06:00:00,104.0,158.0,313.0,348.0,472.0,532.0
1179,2016-06-19 05:00:00,79.0,104.0,158.0,313.0,348.0,472.0
1179,2016-06-19 04:00:00,110.0,79.0,104.0,158.0,313.0,348.0
1179,2016-06-19 03:00:00,196.0,110.0,79.0,104.0,158.0,313.0
1179,2016-06-19 02:00:00,286.0,196.0,110.0,79.0,104.0,158.0
1179,2016-06-19 01:00:00,372.0,286.0,196.0,110.0,79.0,104.0
1179,2016-06-19 00:00:00,448.0,372.0,286.0,196.0,110.0,79.0
1179,2016-06-18 23:00:00,630.0,448.0,372.0,286.0,196.0,110.0
1179,2016-06-18 22:00:00,695.0,630.0,448.0,372.0,286.0,196.0
1179,2016-06-18 21:00:00,666.0,695.0,630.0,448.0,372.0,286.0
1179,2016-06-18 20:00:00,628.0,666.0,695.0,630.0,448.0,372.0
1179,2016-06-18 19:00:00,599.0,628.0,666.0,695.0,630.0,448.0
1179,2016-06-18 18:00:00,649.0,599.0,628.0,666.0,695.0,630.0
1179,2016-06-18 17:00:00,638.0,649.0,599.0,628.0,666.0,695.0
1179,2016-06-18 16:00:00,606.0,638.0,649.0,599.0,628.0,666.0
1179,2016-06-18 15:00:00,582.0,606.0,638.0,649.0,599.0,628.0
1179,2016-06-18 14:00:00,618.0,582.0,606.0,638.0,649.0,599.0
1179,2016-06-18 13:00:00,609.0,618.0,582.0,606.0,638.0,649.0
1179,2016-06-18 12:00:00,612.0,609.0,618.0,582.0,606.0,638.0
1179,2016-06-18 11:00:00,626.0,612.0,609.0,618.0,582.0,606.0
1179,2016-06-18 10:00:00,586.0,626.0,612.0,609.0,618.0,582.0
1179,2016-06-18 09:00:00,486.0,586.0,626.0,612.0,609.0,618.0
1179,2016-06-18 08:00:00,366.0,486.0,586.0,626.0,612.0,609.0
1179,2016-06-18 07:00:00,263.0,366.0,486.0,586.0,626.0,612.0
1179,2016-06-18 06:00:00,152.0,263.0,366.0,486.0,586.0,626.0
1179,2016-06-18 05:00:00,108.0,152.0,263.0,366.0,486.0,586.0
1179,2016-06-18 04:00:00,80.0,108.0,152.0,263.0,366.0,486.0
1179,2016-06-18 03:00:00,201.0,80.0,108.0,152.0,263.0,366.0
1179,2016-06-18 02:00:00,258.0,201.0,80.0,108.0,152.0,263.0
1179,2016-06-18 01:00:00,431.0,258.0,201.0,80.0,108.0,152.0
1179,2016-06-18 00:00:00,508.0,431.0,258.0,201.0,80.0,108.0
1179,2016-06-17 23:00:00,658.0,508.0,431.0,258.0,201.0,80.0
1179,2016-06-17 22:00:00,783.0,658.0,508.0,431.0,258.0,201.0
1179,2016-06-17 21:00:00,756.0,783.0,658.0,508.0,431.0,258.0
1179,2016-06-17 20:00:00,719.0,756.0,783.0,658.0,508.0,431.0
1179,2016-06-17 19:00:00,660.0,719.0,756.0,783.0,658.0,508.0
1179,2016-06-17 18:00:00,717.0,660.0,719.0,756.0,783.0,658.0
1179,2016-06-17 17:00:00,646.0,717.0,660.0,719.0,756.0,783.0
1179,2016-06-17 16:00:00,520.0,646.0,717.0,660.0,719.0,756.0
1179,2016-06-17 15:00:00,422.0,520.0,646.0,717.0,660.0,719.0
1179,2016-06-17 14:00:00,479.0,422.0,520.0,646.0,717.0,660.0
1179,2016-06-17 13:00:00,560.0,479.0,422.0,520.0,646.0,717.0
1179,2016-06-17 12:00:00,528.0,560.0,479.0,422.0,520.0,646.0
1179,2016-06-17 11:00:00,524.0,528.0,560.0,479.0,422.0,520.0
1179,2016-06-17 10:00:00,518.0,524.0,528.0,560.0,479.0,422.0
1179,2016-06-17 09:00:00,494.0,518.0,524.0,528.0,560.0,479.0
1179,2016-06-17 08:00:00,604.0,494.0,518.0,524.0,528.0,560.0
1179,2016-06-17 07:00:00,551.0,604.0,494.0,518.0,524.0,528.0
1179,2016-06-17 06:00:00,396.0,551.0,604.0,494.0,518.0,524.0
1179,2016-06-17 05:00:00,260.0,396.0,551.0,604.0,494.0,518.0
1179,2016-06-17 04:00:00,109.0,260.0,396.0,551.0,604.0,494.0
1179,2016-06-17 03:00:00,88.0,109.0,260.0,396.0,551.0,604.0
1179,2016-06-17 02:00:00,133.0,88.0,109.0,260.0,396.0,551.0
1179,2016-06-17 01:00:00,193.0,133.0,88.0,109.0,260.0,396.0
1179,2016-06-17 00:00:00,318.0,193.0,133.0,88.0,109.0,260.0
1179,2016-06-16 23:00:00,553.0,318.0,193.0,133.0,88.0,109.0
1179,2016-06-16 22:00:00,681.0,553.0,318.0,193.0,133.0,88.0
1179,2016-06-16 21:00:00,650.0,681.0,553.0,318.0,193.0,133.0
1179,2016-06-16 20:00:00,800.0,650.0,681.0,553.0,318.0,193.0
1179,2016-06-16 19:00:00,715.0,800.0,650.0,681.0,553.0,318.0
1179,2016-06-16 18:00:00,866.0,715.0,800.0,650.0,681.0,553.0
1179,2016-06-16 17:00:00,773.0,866.0,715.0,800.0,650.0,681.0
1179,2016-06-16 16:00:00,612.0,773.0,866.0,715.0,800.0,650.0
1179,2016-06-16 15:00:00,461.0,612.0,773.0,866.0,715.0,800.0
1179,2016-06-16 14:00:00,514.0,461.0,612.0,773.0,866.0,715.0
1179,2016-06-16 13:00:00,585.0,514.0,461.0,612.0,773.0,866.0
1179,2016-06-16 12:00:00,583.0,585.0,514.0,461.0,612.0,773.0
1179,2016-06-16 11:00:00,533.0,583.0,585.0,514.0,461.0,612.0
1179,2016-06-16 10:00:00,515.0,533.0,583.0,585.0,514.0,461.0
1179,2016-06-16 09:00:00,540.0,515.0,533.0,583.0,585.0,514.0
1179,2016-06-16 08:00:00,662.0,540.0,515.0,533.0,583.0,585.0
1179,2016-06-16 07:00:00,605.0,662.0,540.0,515.0,533.0,583.0
1179,2016-06-16 06:00:00,472.0,605.0,662.0,540.0,515.0,533.0
1179,2016-06-16 05:00:00,284.0,472.0,605.0,662.0,540.0,515.0
1179,2016-06-16 04:00:00,110.0,284.0,472.0,605.0,662.0,540.0
1179,2016-06-16 03:00:00,74.0,110.0,284.0,472.0,605.0,662.0
1179,2016-06-16 02:00:00,89.0,74.0,110.0,284.0,472.0,605.0
1179,2016-06-16 01:00:00,137.0,89.0,74.0,110.0,284.0,472.0
1179,2016-06-16 00:00:00,244.0,137.0,89.0,74.0,110.0,284.0
1179,2016-06-15 23:00:00,400.0,244.0,137.0,89.0,74.0,110.0
1179,2016-06-15 22:00:00,651.0,400.0,244.0,137.0,89.0,74.0
1179,2016-06-15 21:00:00,670.0,651.0,400.0,244.0,137.0,89.0
1179,2016-06-15 20:00:00,784.0,670.0,651.0,400.0,244.0,137.0
1179,2016-06-15 19:00:00,729.0,784.0,670.0,651.0,400.0,244.0
1179,2016-06-15 18:00:00,793.0,729.0,784.0,670.0,651.0,400.0
1179,2016-06-15 17:00:00,874.0,793.0,729.0,784.0,670.0,651.0
1179,2016-06-15 16:00:00,612.0,874.0,793.0,729.0,784.0,670.0
1179,2016-06-15 15:00:00,471.0,612.0,874.0,793.0,729.0,784.0
1179,2016-06-15 14:00:00,521.0,471.0,612.0,874.0,793.0,729.0
1179,2016-06-15 13:00:00,578.0,521.0,471.0,612.0,874.0,793.0
1179,2016-06-15 12:00:00,562.0,578.0,521.0,471.0,612.0,874.0
1179,2016-06-15 11:00:00,563.0,562.0,578.0,521.0,471.0,612.0
1179,2016-06-15 10:00:00,575.0,563.0,562.0,578.0,521.0,471.0
1179,2016-06-15 09:00:00,549.0,575.0,563.0,562.0,578.0,521.0
1179,2016-06-15 08:00:00,603.0,549.0,575.0,563.0,562.0,578.0
1179,2016-06-15 07:00:00,586.0,603.0,549.0,575.0,563.0,562.0
1179,2016-06-15 06:00:00,438.0,586.0,603.0,549.0,575.0,563.0
1179,2016-06-15 05:00:00,257.0,438.0,586.0,603.0,549.0,575.0
1179,2016-06-15 04:00:00,84.0,257.0,438.0,586.0,603.0,549.0
1179,2016-06-15 03:00:00,65.0,84.0,257.0,438.0,586.0,603.0
1179,2016-06-15 02:00:00,61.0,65.0,84.0,257.0,438.0,586.0
1179,2016-06-15 01:00:00,97.0,61.0,65.0,84.0,257.0,438.0
1179,2016-06-15 00:00:00,193.0,97.0,61.0,65.0,84.0,257.0
1179,2016-06-14 23:00:00,365.0,193.0,97.0,61.0,65.0,84.0
1179,2016-06-14 22:00:00,514.0,365.0,193.0,97.0,61.0,65.0
1179,2016-06-14 21:00:00,657.0,514.0,365.0,193.0,97.0,61.0
1179,2016-06-14 20:00:00,722.0,657.0,514.0,365.0,193.0,97.0
1179,2016-06-14 19:00:00,677.0,722.0,657.0,514.0,365.0,193.0
1179,2016-06-14 18:00:00,703.0,677.0,722.0,657.0,514.0,365.0
1179,2016-06-14 17:00:00,756.0,703.0,677.0,722.0,657.0,514.0
1179,2016-06-14 16:00:00,541.0,756.0,703.0,677.0,722.0,657.0
1179,2016-06-14 15:00:00,449.0,541.0,756.0,703.0,677.0,722.0
1179,2016-06-14 14:00:00,471.0,449.0,541.0,756.0,703.0,677.0
1179,2016-06-14 13:00:00,512.0,471.0,449.0,541.0,756.0,703.0
1179,2016-06-14 12:00:00,523.0,512.0,471.0,449.0,541.0,756.0
1179,2016-06-14 11:00:00,484.0,523.0,512.0,471.0,449.0,541.0
1179,2016-06-14 10:00:00,480.0,484.0,523.0,512.0,471.0,449.0
1179,2016-06-14 09:00:00,493.0,480.0,484.0,523.0,512.0,471.0
1179,2016-06-14 08:00:00,595.0,493.0,480.0,484.0,523.0,512.0
1179,2016-06-14 07:00:00,552.0,595.0,493.0,480.0,484.0,523.0
1179,2016-06-14 06:00:00,463.0,552.0,595.0,493.0,480.0,484.0
1179,2016-06-14 05:00:00,282.0,463.0,552.0,595.0,493.0,480.0
1179,2016-06-14 04:00:00,89.0,282.0,463.0,552.0,595.0,493.0
1179,2016-06-14 03:00:00,53.0,89.0,282.0,463.0,552.0,595.0
1179,2016-06-14 02:00:00,49.0,53.0,89.0,282.0,463.0,552.0
1179,2016-06-14 01:00:00,72.0,49.0,53.0,89.0,282.0,463.0
1179,2016-06-14 00:00:00,158.0,72.0,49.0,53.0,89.0,282.0
1179,2016-06-13 23:00:00,324.0,158.0,72.0,49.0,53.0,89.0
1179,2016-06-13 22:00:00,429.0,324.0,158.0,72.0,49.0,53.0
1179,2016-06-13 21:00:00,583.0,429.0,324.0,158.0,72.0,49.0
1179,2016-06-13 20:00:00,657.0,583.0,429.0,324.0,158.0,72.0
1179,2016-06-13 19:00:00,661.0,657.0,583.0,429.0,324.0,158.0
